datetime,Open,High,Low,Close,price,total_liquidations,long_liquidations,short_liquidations,liquidation_count,Volume
2024-07-23 01:50:00,67094.22,67094.22,67094.22,67094.22,67094.22,0.0,0.0,0.0,0,0.0
2024-07-23 01:55:00,67094.22,67094.22,67094.22,67094.22,67094.22,0.0,0.0,0.0,0,0.0
2024-07-23 02:00:00,67710.55,67710.55,67710.55,67710.55,67710.55,338.55275,338.55275,0.0,1,338.55275
2024-07-23 02:05:00,67740.37,67753.5,67273.67,67273.67,67589.18,38138.68774,38071.41407,67.27367,3,38138.68774
2024-07-23 02:10:00,67740.37,67753.5,67273.67,67273.67,67589.18,0.0,0.0,0.0,0,0.0
2024-07-23 02:15:00,66956.54,66956.54,66956.54,66956.54,66956.54,13926.960319999998,0.0,13926.960319999998,1,13926.960319999998
2024-07-23 02:20:00,66956.54,66956.54,66956.54,66956.54,66956.54,0.0,0.0,0.0,0,0.0
2024-07-23 02:25:00,66956.54,66956.54,66956.54,66956.54,66956.54,0.0,0.0,0.0,0,0.0
2024-07-23 02:30:00,67732.78,67864.79,67732.78,67864.79,67811.41799999999,39062.30653,39062.30653,0.0,5,39062.30653
2024-07-23 02:35:00,67732.78,67864.79,67732.78,67864.79,67811.41799999999,0.0,0.0,0.0,0,0.0
2024-07-23 02:40:00,67866.52,67910.55,67866.52,67910.55,67889.938,21796.53965,21796.53965,0.0,5,21796.53965
2024-07-23 02:45:00,67915.34,67943.54,67915.34,67943.54,67932.715,8492.2703,8492.2703,0.0,4,8492.2703
2024-07-23 02:50:00,67915.34,67943.54,67915.34,67943.54,67932.715,0.0,0.0,0.0,0,0.0
2024-07-23 02:55:00,67915.34,67943.54,67915.34,67943.54,67932.715,0.0,0.0,0.0,0,0.0
2024-07-23 03:00:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,47767.49428,47767.49428,0.0,2,47767.49428
2024-07-23 03:05:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:10:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:15:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:20:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:25:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:30:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:35:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:40:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:45:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:50:00,67948.03,67957.76,67948.03,67957.76,67952.89499999999,0.0,0.0,0.0,0,0.0
2024-07-23 03:55:00,67773.65,67773.65,67773.65,67773.65,67773.65,135.54729999999998,135.54729999999998,0.0,1,135.54729999999998
2024-07-23 04:00:00,67390.46,67390.46,67390.46,67390.46,67390.46,67.39046,0.0,67.39046,1,67.39046
2024-07-23 04:05:00,67390.46,67390.46,67390.46,67390.46,67390.46,0.0,0.0,0.0,0,0.0
2024-07-23 04:10:00,67390.46,67390.46,67390.46,67390.46,67390.46,0.0,0.0,0.0,0,0.0
2024-07-23 04:15:00,67390.46,67390.46,67390.46,67390.46,67390.46,0.0,0.0,0.0,0,0.0
2024-07-23 04:20:00,67137.95,67137.95,67090.11,67090.11,67109.425,21743.822500000002,0.0,21743.822500000002,6,21743.822500000002
2024-07-23 04:25:00,67078.2,67542.77,67001.62,67001.62,67076.55769230769,52419.43641,135.08554,52284.35087,13,52419.43641
2024-07-23 04:30:00,67096.15,67096.15,66961.7,66961.7,66996.0775,75281.35089,0.0,75281.35089,8,75281.35089
2024-07-23 04:35:00,66957.33,66957.33,66783.56,66783.56,66852.28347826087,92019.56959,0.0,92019.56959,23,92019.56959
2024-07-23 04:40:00,66800.64,66800.64,66650.42,66700.21,66744.18310344827,359877.37086,0.0,359877.37086,29,359877.37086
2024-07-23 04:45:00,66698.89,66698.89,66698.89,66698.89,66698.89,6269.69566,0.0,6269.69566,1,6269.69566
2024-07-23 04:50:00,66698.89,66698.89,66698.89,66698.89,66698.89,0.0,0.0,0.0,0,0.0
2024-07-23 04:55:00,66694.16,66694.16,66655.59,66661.34,66675.144,106663.84326,0.0,106663.84326,5,106663.84326
2024-07-23 05:00:00,66652.03,66652.03,66543.22,66543.22,66596.9819047619,269475.46828,0.0,269475.46828,21,269475.46828
2024-07-23 05:05:00,66564.18,66670.61,66457.92,66457.92,66503.1655882353,267993.10107000003,0.0,267993.10107000003,34,267993.10107000003
2024-07-23 05:10:00,66461.34,67131.99,66461.14,67131.99,66684.82333333333,26381.59736,19602.54108,6779.05628,3,26381.59736
2024-07-23 05:15:00,67021.26,67021.26,66383.51,66383.51,66487.54833333334,50267.58604,6365.83929,43901.74675,18,50267.58604
2024-07-23 05:20:00,66387.54,66825.23,66072.19,66095.26,66234.09714285715,483755.41293000005,6682.523,477072.88993,63,483755.41293000005
2024-07-23 05:25:00,66387.54,66825.23,66072.19,66095.26,66234.09714285715,0.0,0.0,0.0,0,0.0
2024-07-23 05:30:00,66123.63,66679.95,66064.99,66679.95,66204.21181818181,19237.28061,333.34643,18903.93418,11,19237.28061
2024-07-23 05:35:00,66058.41,66058.41,66034.72,66034.72,66047.04625,57462.7811,0.0,57462.7811,8,57462.7811
2024-07-23 05:40:00,66058.41,66058.41,66034.72,66034.72,66047.04625,0.0,0.0,0.0,0,0.0
2024-07-23 05:45:00,66058.41,66058.41,66034.72,66034.72,66047.04625,0.0,0.0,0.0,0,0.0
2024-07-23 05:50:00,66058.41,66058.41,66034.72,66034.72,66047.04625,0.0,0.0,0.0,0,0.0
2024-07-23 05:55:00,66636.14,66636.14,66636.14,66636.14,66636.14,266.54456,266.54456,0.0,1,266.54456
2024-07-23 06:00:00,66796.86,66900.8,66796.86,66900.8,66863.515,16384.0214,16384.0214,0.0,8,16384.0214
2024-07-23 06:05:00,66916.43,66973.1,66916.43,66947.94,66939.715,146060.6029,146060.6029,0.0,4,146060.6029
2024-07-23 06:10:00,66948.86,66996.94,66948.86,66996.04,66969.83375,94526.11334,94526.11334,0.0,8,94526.11334
2024-07-23 06:15:00,66984.06,66984.06,66984.06,66984.06,66984.06,803.80872,803.80872,0.0,1,803.80872
2024-07-23 06:20:00,66984.06,66984.06,66984.06,66984.06,66984.06,0.0,0.0,0.0,0,0.0
2024-07-23 06:25:00,66984.06,66984.06,66984.06,66984.06,66984.06,0.0,0.0,0.0,0,0.0
2024-07-23 06:30:00,66984.06,66984.06,66984.06,66984.06,66984.06,0.0,0.0,0.0,0,0.0
2024-07-23 06:35:00,66336.58,66710.99,66240.64,66240.64,66361.21142857142,10878.981380000001,0.0,10878.981380000001,7,10878.981380000001
2024-07-23 06:40:00,66204.19,66204.19,66199.85,66199.85,66202.02,1257.8058300000002,0.0,1257.8058300000002,2,1257.8058300000002
2024-07-23 06:45:00,66204.19,66204.19,66199.85,66199.85,66202.02,0.0,0.0,0.0,0,0.0
2024-07-23 06:50:00,66204.19,66204.19,66199.85,66199.85,66202.02,0.0,0.0,0.0,0,0.0
2024-07-23 06:55:00,66204.19,66204.19,66199.85,66199.85,66202.02,0.0,0.0,0.0,0,0.0
2024-07-23 07:00:00,66173.47,66173.47,66143.69,66143.69,66160.6675,43929.25385000001,0.0,43929.25385000001,4,43929.25385000001
2024-07-23 07:05:00,66173.47,66173.47,66143.69,66143.69,66160.6675,0.0,0.0,0.0,0,0.0
2024-07-23 07:10:00,66173.47,66173.47,66143.69,66143.69,66160.6675,0.0,0.0,0.0,0,0.0
2024-07-23 07:15:00,66173.47,66173.47,66143.69,66143.69,66160.6675,0.0,0.0,0.0,0,0.0
2024-07-23 07:20:00,66240.98,66240.98,66240.98,66240.98,66240.98,198.72294,0.0,198.72294,1,198.72294
2024-07-23 07:25:00,66138.76,66138.76,66005.86,66005.86,66074.30333333333,25050.924,0.0,25050.924,12,25050.924
2024-07-23 07:30:00,66005.43,66824.4,65970.13,66824.4,66338.935,164082.50488,101127.28805,62955.21682999999,16,164082.50488
2024-07-23 07:35:00,66005.43,66824.4,65970.13,66824.4,66338.935,0.0,0.0,0.0,0,0.0
2024-07-23 07:40:00,66005.43,66824.4,65970.13,66824.4,66338.935,0.0,0.0,0.0,0,0.0
2024-07-23 07:45:00,66005.43,66824.4,65970.13,66824.4,66338.935,0.0,0.0,0.0,0,0.0
2024-07-23 07:50:00,66005.43,66824.4,65970.13,66824.4,66338.935,0.0,0.0,0.0,0,0.0
2024-07-23 07:55:00,66005.43,66824.4,65970.13,66824.4,66338.935,0.0,0.0,0.0,0,0.0
2024-07-23 08:00:00,66589.4,66927.44,66320.79,66927.44,66749.925,41805.028940000004,41539.20856000001,265.82038,6,41805.028940000004
2024-07-23 08:05:00,66589.4,66927.44,66320.79,66927.44,66749.925,0.0,0.0,0.0,0,0.0
2024-07-23 08:10:00,66589.4,66927.44,66320.79,66927.44,66749.925,0.0,0.0,0.0,0,0.0
2024-07-23 08:15:00,66589.4,66927.44,66320.79,66927.44,66749.925,0.0,0.0,0.0,0,0.0
2024-07-23 08:20:00,66932.71,66932.71,66932.71,66932.71,66932.71,1003.99065,1003.99065,0.0,1,1003.99065
2024-07-23 08:25:00,66796.16,66997.83,66796.16,66997.83,66938.89142857143,122262.93424,122262.93424,0.0,14,122262.93424
2024-07-23 08:30:00,66986.92,67239.36,66501.79,67201.11,67098.13181818182,372730.38264,371998.86295,731.5196899999999,33,372730.38264
2024-07-23 08:35:00,67213.08,67227.84,67213.08,67227.84,67220.45999999999,41277.42144,41277.42144,0.0,2,41277.42144
2024-07-23 08:40:00,67213.08,67227.84,67213.08,67227.84,67220.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 08:45:00,67213.08,67227.84,67213.08,67227.84,67220.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 08:50:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,50878.60437,50878.60437,0.0,2,50878.60437
2024-07-23 08:55:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:00:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:05:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:10:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:15:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:20:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:25:00,67210.81,67216.11,67210.81,67216.11,67213.45999999999,0.0,0.0,0.0,0,0.0
2024-07-23 09:30:00,67237.52,67372.94,67237.52,67338.5,67300.55615384615,72509.25614,72509.25614,0.0,13,72509.25614
2024-07-23 09:35:00,67388.51,67395.2,67369.57,67369.57,67381.635,14015.163519999998,14015.163519999998,0.0,4,14015.163519999998
2024-07-23 09:40:00,67398.63,67398.63,67398.63,67398.63,67398.63,1010.97945,1010.97945,0.0,1,1010.97945
2024-07-23 09:45:00,67398.63,67398.63,67398.63,67398.63,67398.63,0.0,0.0,0.0,0,0.0
2024-07-23 09:50:00,67398.63,67398.63,67398.63,67398.63,67398.63,0.0,0.0,0.0,0,0.0
2024-07-23 09:55:00,67398.63,67398.63,67398.63,67398.63,67398.63,0.0,0.0,0.0,0,0.0
2024-07-23 10:00:00,66650.66,66650.66,66566.68,66566.68,66591.488,19310.19572,0.0,19310.19572,5,19310.19572
2024-07-23 10:05:00,66554.22,66554.22,66509.71,66509.71,66539.03,52243.061180000004,0.0,52243.061180000004,5,52243.061180000004
2024-07-23 10:10:00,66554.22,66554.22,66509.71,66509.71,66539.03,0.0,0.0,0.0,0,0.0
2024-07-23 10:15:00,66554.22,66554.22,66509.71,66509.71,66539.03,0.0,0.0,0.0,0,0.0
2024-07-23 10:20:00,66554.22,66554.22,66509.71,66509.71,66539.03,0.0,0.0,0.0,0,0.0
2024-07-23 10:25:00,66641.4,66641.4,66641.4,66641.4,66641.4,133.28279999999998,0.0,133.28279999999998,1,133.28279999999998
2024-07-23 10:30:00,66641.4,66641.4,66641.4,66641.4,66641.4,0.0,0.0,0.0,0,0.0
2024-07-23 10:35:00,66641.4,66641.4,66641.4,66641.4,66641.4,0.0,0.0,0.0,0,0.0
2024-07-23 10:40:00,66641.4,66641.4,66641.4,66641.4,66641.4,0.0,0.0,0.0,0,0.0
2024-07-23 10:45:00,66549.93,66549.93,66549.93,66549.93,66549.93,598.9493699999999,0.0,598.9493699999999,1,598.9493699999999
2024-07-23 10:50:00,66549.93,66549.93,66549.93,66549.93,66549.93,0.0,0.0,0.0,0,0.0
2024-07-23 10:55:00,66549.93,66549.93,66549.93,66549.93,66549.93,0.0,0.0,0.0,0,0.0
2024-07-23 11:00:00,66552.73,66552.73,66328.95,66328.95,66430.9965625,293609.23877,0.0,293609.23877,32,293609.23877
2024-07-23 11:05:00,66552.73,66552.73,66328.95,66328.95,66430.9965625,0.0,0.0,0.0,0,0.0
2024-07-23 11:10:00,66552.73,66552.73,66328.95,66328.95,66430.9965625,0.0,0.0,0.0,0,0.0
2024-07-23 11:15:00,66329.67,66329.67,66329.67,66329.67,66329.67,3449.1428399999995,0.0,3449.1428399999995,1,3449.1428399999995
2024-07-23 11:20:00,66314.91,66314.91,66188.56,66188.56,66245.06375,88604.17708000001,0.0,88604.17708000001,24,88604.17708000001
2024-07-23 11:25:00,66178.87,66178.87,66166.55,66166.55,66172.70999999999,19985.9941,0.0,19985.9941,2,19985.9941
2024-07-23 11:30:00,66178.87,66178.87,66166.55,66166.55,66172.70999999999,0.0,0.0,0.0,0,0.0
2024-07-23 11:35:00,66984.14,66984.14,66984.14,66984.14,66984.14,2947.30216,2947.30216,0.0,1,2947.30216
2024-07-23 11:40:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 11:45:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 11:50:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 11:55:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 12:00:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 12:05:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 12:10:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 12:15:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 12:20:00,66984.14,66984.14,66984.14,66984.14,66984.14,0.0,0.0,0.0,0,0.0
2024-07-23 12:25:00,66304.6,66304.6,66229.03,66229.03,66258.55666666666,1192.90426,0.0,1192.90426,3,1192.90426
2024-07-23 12:30:00,66205.17,66205.17,66084.13,66084.13,66149.14260869565,281006.54683,0.0,281006.54683,23,281006.54683
2024-07-23 12:35:00,66083.76,66083.76,66035.94,66035.94,66059.85,163175.38158,0.0,163175.38158,2,163175.38158
2024-07-23 12:40:00,66183.58,66183.58,66183.58,66183.58,66183.58,132.36716,0.0,132.36716,1,132.36716
2024-07-23 12:45:00,66183.58,66183.58,66183.58,66183.58,66183.58,0.0,0.0,0.0,0,0.0
2024-07-23 12:50:00,66183.58,66183.58,66183.58,66183.58,66183.58,0.0,0.0,0.0,0,0.0
2024-07-23 12:55:00,66183.58,66183.58,66183.58,66183.58,66183.58,0.0,0.0,0.0,0,0.0
2024-07-23 13:00:00,66183.58,66183.58,66183.58,66183.58,66183.58,0.0,0.0,0.0,0,0.0
2024-07-23 13:05:00,66183.58,66183.58,66183.58,66183.58,66183.58,0.0,0.0,0.0,0,0.0
2024-07-23 13:10:00,66101.02,66101.02,66002.99,66002.99,66057.439,197395.61826000002,0.0,197395.61826000002,10,197395.61826000002
2024-07-23 13:15:00,66101.02,66101.02,66002.99,66002.99,66057.439,0.0,0.0,0.0,0,0.0
2024-07-23 13:20:00,66818.87,66860.58,66818.87,66860.58,66842.35666666667,3074.93019,3074.93019,0.0,3,3074.93019
2024-07-23 13:25:00,66178.13,66178.13,66178.13,66178.13,66178.13,9860.54137,0.0,9860.54137,1,9860.54137
2024-07-23 13:30:00,66111.82,66826.57,65844.07,66822.88,66194.01957446808,454436.50083000003,211313.82471000002,243122.67612,47,454436.50083000003
2024-07-23 13:35:00,66824.89,66967.19,66294.15,66294.15,66853.76,272158.50029,271362.97049,795.5297999999999,11,272158.50029
2024-07-23 13:40:00,66255.02,66781.87,65943.66,65948.1,66138.53454545455,228162.59037,122611.18851,105551.40186,22,228162.59037
2024-07-23 13:45:00,65918.24,65918.24,65788.66,65797.6,65851.55592592593,272459.47793,0.0,272459.47793,27,272459.47793
2024-07-23 13:50:00,65846.72,65846.72,65683.65,65683.65,65746.546,149126.6286,0.0,149126.6286,25,149126.6286
2024-07-23 13:55:00,65846.72,65846.72,65683.65,65683.65,65746.546,0.0,0.0,0.0,0,0.0
2024-07-23 14:00:00,65764.21,65764.21,65703.48,65714.29,65727.32666666666,8676.86305,0.0,8676.86305,3,8676.86305
2024-07-23 14:05:00,66454.33,66638.97,66454.33,66638.97,66560.702,65646.27176,65646.27176,0.0,15,65646.27176
2024-07-23 14:10:00,66658.95,69392.39,66658.95,69392.39,67351.5425,11004.296600000001,10865.511820000002,138.78478,4,11004.296600000001
2024-07-23 14:15:00,66709.55,66884.36,66709.55,66884.36,66802.79285714285,48698.171870000006,48698.171870000006,0.0,14,48698.171870000006
2024-07-23 14:20:00,66888.48,67001.72,66888.48,67001.72,66927.24133333334,29706.781469999998,29706.781469999998,0.0,15,29706.781469999998
2024-07-23 14:25:00,67042.97,67210.3,67042.97,67210.3,67137.21708333334,164375.75959,164375.75959,0.0,24,164375.75959
2024-07-23 14:30:00,67213.31,67281.42,67213.31,67271.48,67246.9675,127550.86290000001,127550.86290000001,0.0,8,127550.86290000001
2024-07-23 14:35:00,67331.56,67580.61,67290.22,67580.61,67434.18466666667,773956.47725,773956.47725,0.0,30,773956.47725
2024-07-23 14:40:00,67518.52,67518.52,67518.52,67518.52,67518.52,4861.33344,4861.33344,0.0,1,4861.33344
2024-07-23 14:45:00,67518.52,67518.52,67518.52,67518.52,67518.52,0.0,0.0,0.0,0,0.0
2024-07-23 14:50:00,67518.52,67518.52,67518.52,67518.52,67518.52,0.0,0.0,0.0,0,0.0
2024-07-23 14:55:00,67518.52,67518.52,67518.52,67518.52,67518.52,0.0,0.0,0.0,0,0.0
2024-07-23 15:00:00,66768.32,66768.32,66737.2,66737.2,66750.605,16353.70576,0.0,16353.70576,4,16353.70576
2024-07-23 15:05:00,66720.07,67065.73,66486.15,67065.73,66684.22846153846,59213.96201999999,335.32865,58878.633369999996,13,59213.96201999999
2024-07-23 15:10:00,67307.36,67364.89,67307.36,67364.89,67340.26333333332,1413.7670400000002,1413.7670400000002,0.0,3,1413.7670400000002
2024-07-23 15:15:00,67307.36,67364.89,67307.36,67364.89,67340.26333333332,0.0,0.0,0.0,0,0.0
2024-07-23 15:20:00,67307.36,67364.89,67307.36,67364.89,67340.26333333332,0.0,0.0,0.0,0,0.0
2024-07-23 15:25:00,66558.1,66558.1,66126.41,66126.41,66319.32806451613,152581.84581,0.0,152581.84581,31,152581.84581
2024-07-23 15:30:00,66146.46,66146.46,66037.07,66037.07,66080.16846153846,191469.52736,0.0,191469.52736,13,191469.52736
2024-07-23 15:35:00,66823.3,66823.3,66823.3,66823.3,66823.3,4410.3378,4410.3378,0.0,1,4410.3378
2024-07-23 15:40:00,66884.13,66921.24,66884.13,66921.24,66902.59999999999,3345.31878,3345.31878,0.0,3,3345.31878
2024-07-23 15:45:00,66113.11,66113.11,66107.29,66107.29,66110.2,4032.8124099999995,0.0,4032.8124099999995,2,4032.8124099999995
2024-07-23 15:50:00,66113.11,66113.11,66107.29,66107.29,66110.2,0.0,0.0,0.0,0,0.0
2024-07-23 15:55:00,66113.11,66113.11,66107.29,66107.29,66110.2,0.0,0.0,0.0,0,0.0
2024-07-23 16:00:00,66255.54,66878.98,66255.54,66878.98,66567.26,2928.9594399999996,1471.3375599999997,1457.6218799999997,2,2928.9594399999996
2024-07-23 16:05:00,66896.45,67007.78,66896.45,67007.78,66958.5476923077,105925.50229,105925.50229,0.0,13,105925.50229
2024-07-23 16:10:00,66294.77,66752.49,66194.56,66194.56,66329.46166666667,20911.29722,14285.03286,6626.26436,6,20911.29722
2024-07-23 16:15:00,66294.77,66752.49,66194.56,66194.56,66329.46166666667,0.0,0.0,0.0,0,0.0
2024-07-23 16:20:00,66294.77,66752.49,66194.56,66194.56,66329.46166666667,0.0,0.0,0.0,0,0.0
2024-07-23 16:25:00,66183.57,66183.57,66071.51,66071.51,66109.87090909091,17384.11872,0.0,17384.11872,11,17384.11872
2024-07-23 16:30:00,66060.4,66060.4,65926.94,65926.94,65981.80157894737,36214.034680000004,0.0,36214.034680000004,19,36214.034680000004
2024-07-23 16:35:00,65926.21,65926.21,65861.21,65861.21,65895.733125,36243.84969,0.0,36243.84969,16,36243.84969
2024-07-23 16:40:00,65872.06,65999.93,65800.37,65800.37,65870.44214285714,104730.70037,0.0,104730.70037,14,104730.70037
2024-07-23 16:45:00,65725.26,66331.59,65725.26,65787.05,65855.55249999999,827687.1548599999,265.32636,827421.8284999998,8,827687.1548599999
2024-07-23 16:50:00,66361.34,66361.34,65623.08,65623.08,65761.885,377012.18515000003,1525.4044199999998,375486.78073,36,377012.18515000003
2024-07-23 16:55:00,65654.43,65678.79,65534.7,65562.33,65613.26777777779,843714.43716,0.0,843714.43716,18,843714.43716
2024-07-23 17:00:00,65563.49,66270.05,65455.13,66270.05,65676.12260869566,145848.99964,9076.5977,136772.40194,23,145848.99964
2024-07-23 17:05:00,65761.47,66030.89,65492.57,65492.57,65627.66125,26560.661369999998,264.12356,26296.537809999998,8,26560.661369999998
2024-07-23 17:10:00,65490.69,65490.69,65480.4,65480.4,65485.545,10608.112920000001,0.0,10608.112920000001,2,10608.112920000001
2024-07-23 17:15:00,66247.75,66308.19,66247.75,66308.19,66278.16428571429,14048.30053,14048.30053,0.0,7,14048.30053
2024-07-23 17:20:00,66331.26,66354.47,66331.26,66354.47,66342.9,3648.73313,3648.73313,0.0,4,3648.73313
2024-07-23 17:25:00,66335.51,66335.51,66335.51,66335.51,66335.51,995.03265,995.03265,0.0,1,995.03265
2024-07-23 17:30:00,66093.1,66093.1,65532.54,65532.54,65655.30500000001,11079.409780000002,0.0,11079.409780000002,6,11079.409780000002
2024-07-23 17:35:00,66093.1,66093.1,65532.54,65532.54,65655.30500000001,0.0,0.0,0.0,0,0.0
2024-07-23 17:40:00,66093.1,66093.1,65532.54,65532.54,65655.30500000001,0.0,0.0,0.0,0,0.0
2024-07-23 17:45:00,66782.21,66782.21,65505.05,65505.05,65772.234,3540.52966,0.0,3540.52966,5,3540.52966
2024-07-23 17:50:00,66782.21,66782.21,65505.05,65505.05,65772.234,0.0,0.0,0.0,0,0.0
2024-07-23 17:55:00,66782.21,66782.21,65505.05,65505.05,65772.234,0.0,0.0,0.0,0,0.0
2024-07-23 18:00:00,66782.21,66782.21,65505.05,65505.05,65772.234,0.0,0.0,0.0,0,0.0
2024-07-23 18:05:00,66782.21,66782.21,65505.05,65505.05,65772.234,0.0,0.0,0.0,0,0.0
2024-07-23 18:10:00,66782.21,66782.21,65505.05,65505.05,65772.234,0.0,0.0,0.0,0,0.0
2024-07-23 18:15:00,66782.21,66782.21,65505.05,65505.05,65772.234,0.0,0.0,0.0,0,0.0
2024-07-23 18:20:00,66275.27,66287.35,66275.27,66287.35,66281.31,1988.2943400000001,1988.2943400000001,0.0,2,1988.2943400000001
2024-07-23 18:25:00,65502.3,65502.3,65502.3,65502.3,65502.3,2423.5851,0.0,2423.5851,1,2423.5851
2024-07-23 18:30:00,65502.3,65502.3,65502.3,65502.3,65502.3,0.0,0.0,0.0,0,0.0
2024-07-23 18:35:00,66145.02,66222.11,66145.02,66222.11,66183.565,397.17848000000004,397.17848000000004,0.0,2,397.17848000000004
2024-07-23 18:40:00,66145.02,66222.11,66145.02,66222.11,66183.565,0.0,0.0,0.0,0,0.0
2024-07-23 18:45:00,66268.76,66398.62,66268.76,66398.62,66318.17,227646.02291,227646.02291,0.0,5,227646.02291
2024-07-23 18:50:00,66268.76,66398.62,66268.76,66398.62,66318.17,0.0,0.0,0.0,0,0.0
2024-07-23 18:55:00,66268.76,66398.62,66268.76,66398.62,66318.17,0.0,0.0,0.0,0,0.0
2024-07-23 19:00:00,66268.76,66398.62,66268.76,66398.62,66318.17,0.0,0.0,0.0,0,0.0
2024-07-23 19:05:00,65627.06,65627.06,65627.06,65627.06,65627.06,3150.09888,0.0,3150.09888,1,3150.09888
2024-07-23 19:10:00,66242.55,66312.26,66242.55,66312.26,66287.4,5701.36812,5701.36812,0.0,4,5701.36812
2024-07-23 19:15:00,66242.55,66312.26,66242.55,66312.26,66287.4,0.0,0.0,0.0,0,0.0
2024-07-23 19:20:00,65723.8,65723.8,65723.8,65723.8,65723.8,8018.3036,0.0,8018.3036,1,8018.3036
2024-07-23 19:25:00,66294.89,66294.89,66294.89,66294.89,66294.89,1060.71824,1060.71824,0.0,1,1060.71824
2024-07-23 19:30:00,65541.69,65541.69,65509.77,65509.77,65528.28333333333,7405.80365,0.0,7405.80365,3,7405.80365
2024-07-23 19:35:00,65489.8,65489.8,65378.08,65378.08,65420.43625,104029.45417000001,0.0,104029.45417000001,16,104029.45417000001
2024-07-23 19:40:00,65366.3,65366.3,65323.25,65323.25,65342.88333333333,70182.68474,0.0,70182.68474,9,70182.68474
2024-07-23 19:45:00,65313.51,65325.73,65312.01,65325.73,65317.083333333336,11952.46003,0.0,11952.46003,3,11952.46003
2024-07-23 19:50:00,65310.94,65310.94,65214.93,65214.93,65274.85956521739,326940.95119,0.0,326940.95119,23,326940.95119
2024-07-23 19:55:00,65213.12,65303.68,65182.29,65182.29,65213.43833333333,103127.47011,0.0,103127.47011,6,103127.47011
2024-07-23 20:00:00,65965.54,65965.54,65965.54,65965.54,65965.54,527.7243199999999,527.7243199999999,0.0,1,527.7243199999999
2024-07-23 20:05:00,66009.08,66085.15,66009.08,66085.15,66049.348,33435.04027,33435.04027,0.0,5,33435.04027
2024-07-23 20:10:00,66009.08,66085.15,66009.08,66085.15,66049.348,0.0,0.0,0.0,0,0.0
2024-07-23 20:15:00,66009.08,66085.15,66009.08,66085.15,66049.348,0.0,0.0,0.0,0,0.0
2024-07-23 20:20:00,65289.73,65289.73,65289.73,65289.73,65289.73,391.73838,0.0,391.73838,1,391.73838
2024-07-23 20:25:00,65289.73,65289.73,65289.73,65289.73,65289.73,0.0,0.0,0.0,0,0.0
2024-07-23 20:30:00,65289.73,65289.73,65289.73,65289.73,65289.73,0.0,0.0,0.0,0,0.0
2024-07-23 20:35:00,66045.85,66078.2,66045.85,66078.2,66058.99666666666,65208.9887,65208.9887,0.0,3,65208.9887
2024-07-23 20:40:00,66045.85,66078.2,66045.85,66078.2,66058.99666666666,0.0,0.0,0.0,0,0.0
